order_id,order_date,customer_id,category,sales_amount,quantity,profit
1425.0,2024-08-11,50,Electronics,217.38,1,40.73314710988341
1426.0,2024-02-12,76,Beauty,479.01,7,76.82488136571533
1427.0,2024-12-04,183,Sports,189.31,6,51.478319709493434
1428.0,2024-01-29,129,Home & Kitchen,161.51,8,22.244570919321557
1429.0,2024-10-31,99,Fashion,131.27,9,10.405346811612956
,2023-01-18,168,Electronics,411.96,3,35.32471333462156
1431.0,2024-05-04,158,Beauty,37.08,8,8.913203556020967
1432.0,2023-02-24,183,Electronics,192.08,9,39.290831400446855
1433.0,2024-03-17,9,Home & Kitchen,29.59,3,2.2275549966183408
1434.0,2023-11-01,50,Fashion,28.73,9,2.040597134920969
1435.0,2024-04-02,53,Beauty,134.37,7,30.265805548540488
1436.0,2023-07-29,17,,134.61,1,9.179157071671025
1437.0,2024-10-09,117,Sports,91.57,3,23.392931407304477
1438.0,2024-08-08,137,Fashion,135.4,5,30.6762993892474
1439.0,2023-07-26,121,Sports,376.25,7,26.464369679128698
1440.0,2024-08-18,174,Sports,117.78,1,8.387046491238477
1441.0,2023-12-25,22,Fashion,413.58,7,122.69259921912902
1442.0,2024-06-22,168,Beauty,433.97,10,62.3040743085709
1443.0,2024-08-06,19,Home & Kitchen,172.52,9,24.611795802995008
1444.0,2023-12-18,59,Electronics,123.51,8,31.272718637993535
1445.0,2024-05-19,85,,496.48,4,142.39649342488457
1446.0,2023-05-16,78,Fashion,130.3,9,38.63398465403002
1447.0,2023-06-10,96,Fashion,496.7,7,118.38573615452907
1448.0,2024-06-27,66,Beauty,289.24,1,41.66933062974052
1449.0,2023-08-11,117,Sports,368.95,9,26.14939735649346
1450.0,2024-10-05,70,Beauty,90.65,3,22.14459198220554
1451.0,2024-06-19,66,Fashion,202.54,10,38.40179918537248
1452.0,2024-06-20,51,Beauty,434.01,8,67.72964855832005
1453.0,2024-03-12,156,Sports,459.74,8,127.15884125086347
1454.0,2023-09-07,34,Sports,191.31,1,14.883797584997454
1455.0,2024-03-19,64,Sports,297.25,1,51.47070306261447
1456.0,2023-12-25,33,Home & Kitchen,282.73,7,14.939003996273101
1457.0,2023-09-29,1,Fashion,243.54,1,40.71140318781238
1458.0,2024-12-18,88,,308.1,1,19.741759809393525
1459.0,2024-02-03,96,Home & Kitchen,327.82,6,26.128722327749834
1460.0,2023-05-18,178,Home & Kitchen,49.54,7,3.932562566334444
1461.0,2024-06-27,75,Beauty,125.26,6,26.59302061076453
1462.0,2023-08-25,131,,35.11,7,8.303908927752252
1463.0,2023-05-09,198,Home & Kitchen,105.29,9,20.620224319269987
1464.0,2024-01-18,12,Fashion,475.0,7,138.00799013135187
1465.0,2023-03-28,78,,34.23,7,4.919454984274098
1466.0,2023-04-07,15,,203.77,6,24.74338795541369
1467.0,2023-07-06,125,Sports,32.8,7,8.762512851153573
1468.0,2023-04-13,99,Sports,255.2,8,27.025414497541078
1469.0,2023-02-10,179,Fashion,350.12,4,101.8168688772367
1470.0,2023-11-04,165,,219.91,1,11.663722632259379
1471.0,2024-09-09,132,Fashion,318.01,7,93.00829142032407
1472.0,2024-06-07,184,Sports,202.51,8,12.310578442277793
1473.0,2024-06-09,55,Sports,229.24,8,62.53341184603646
1474.0,2024-01-21,37,,73.3,10,13.335122824006445
1475.0,2023-05-01,130,Fashion,228.51,8,68.15109639030533
1476.0,2024-11-25,104,,487.19,4,33.34773709335975
1477.0,2023-04-17,52,,213.51,3,40.23885706563149
1478.0,2024-05-02,91,Fashion,226.65,4,66.2556049245172
1479.0,2023-04-09,132,Electronics,84.31,2,15.24109481049631
1480.0,2023-08-19,9,Fashion,382.65,8,79.34234722061454
1481.0,2024-09-24,188,Beauty,79.6,9,17.82539891079388
1482.0,2024-04-15,151,Fashion,215.14,9,35.20449116853468
1483.0,2024-11-28,196,Home & Kitchen,305.69,1,63.24405737522434
1484.0,2024-05-04,114,Home & Kitchen,105.83,1,20.750995907705423
1485.0,2023-07-09,145,Sports,69.8,10,19.21520728306776
1486.0,2024-03-04,122,Home & Kitchen,288.0,8,17.672139384584966
1487.0,2023-01-30,153,Home & Kitchen,168.97,2,20.31708753634979
1488.0,2023-12-04,38,Electronics,354.67,7,102.00411026435827
1489.0,2024-07-22,147,,80.52,6,21.947009969724146
1490.0,2023-04-12,142,Home & Kitchen,126.78,5,20.78104077954317
1491.0,2024-04-12,128,Beauty,238.64,7,48.929110784839686
1492.0,2024-10-26,196,Beauty,60.93,6,7.271708869760103
1493.0,2024-12-02,183,,403.67,6,39.16821713642268
1494.0,2023-07-14,162,Sports,111.64,8,18.5238224818749
1495.0,2023-05-18,188,,36.87,5,5.100524161830141
1496.0,2024-03-24,85,Home & Kitchen,321.91,9,63.06668474147856
1497.0,2024-11-15,39,Home & Kitchen,137.42,7,9.541573452932054
1498.0,2023-02-03,38,Electronics,72.74,4,21.356369577409236
1499.0,2023-09-27,174,Electronics,276.21,3,81.91081743317777
1500.0,2023-01-13,38,Electronics,324.57,3,72.87908687984716
1501.0,2023-05-29,74,Home & Kitchen,195.07,2,35.897579545686895
1502.0,2023-12-30,92,,370.7,2,47.22047183933543
1503.0,2023-05-09,174,Beauty,107.83,4,27.329379243750072
1504.0,2023-12-29,155,Home & Kitchen,453.8,1,100.37275152623761
1505.0,2024-07-26,31,Electronics,492.88,4,44.68165926607751
1506.0,2024-05-17,193,Sports,91.33,8,25.365244939955655
1507.0,2023-01-01,65,Fashion,476.69,8,121.85831958226134
1508.0,2023-12-18,60,,66.18,10,19.023439565414886
1509.0,2024-12-17,197,Electronics,412.75,2,95.5226817718239
1510.0,2024-07-06,13,Fashion,294.71,10,59.93039809855915
1511.0,2023-10-28,141,Fashion,443.78,4,68.59097366126271
1512.0,2024-03-09,57,,213.27,8,60.3942509112276
1513.0,2023-06-24,97,Home & Kitchen,17.14,7,4.56808376650925
1514.0,2023-05-18,141,Sports,201.76,5,12.368829720156194
1515.0,2023-04-23,119,Electronics,27.13,5,1.5353340045276118
1516.0,2023-10-13,93,,448.59,3,64.64892543695608
1517.0,2023-03-22,59,Fashion,127.01,7,32.08759463565015
1518.0,2024-07-16,65,Home & Kitchen,398.96,10,118.41892113787256
1519.0,2023-02-23,115,,252.66,1,22.13408292655436
1520.0,2024-10-03,163,Sports,495.5,5,98.37294236424573
1521.0,2023-09-15,149,Sports,240.94,2,34.98996074916958
1522.0,2024-10-03,90,,457.38,6,133.7738618181108
1523.0,2023-05-01,54,Home & Kitchen,191.55,5,49.904469931661254
1524.0,2024-11-20,59,Electronics,488.53,3,126.81368052813303
1525.0,2023-08-01,78,Sports,473.46,5,79.14986585913167
1526.0,2023-04-19,1,Home & Kitchen,-50.0,2,75.88870822229387
1527.0,2023-04-20,152,Beauty,177.81,6,21.04412786499972
1528.0,2023-02-10,136,Beauty,478.7,7,30.681737561699702
1529.0,2023-11-03,38,Fashion,190.3,6,50.654167050334166
1530.0,2024-06-26,173,Fashion,37.62,4,9.526333990868379
,2024-01-31,128,Electronics,156.02,2,46.79498784652552
1532.0,2024-09-03,154,,357.44,8,106.93146776092418
1533.0,2023-07-10,196,Electronics,442.66,8,83.59984970051477
1534.0,2024-05-21,43,Electronics,190.95,5,46.257036732179614
1535.0,2023-08-09,188,Fashion,211.7,5,60.586726254027504
1536.0,2024-02-04,127,Fashion,155.46,2,40.7945458386776
1537.0,2024-09-03,108,Fashion,42.17,1,4.716167362627662
1538.0,2023-12-25,112,Fashion,96.94,3,15.765937119240117
1539.0,2023-11-09,3,Beauty,314.77,7,25.90237727680902
1540.0,2023-09-10,133,,238.47,2,68.80163711759688
1541.0,2024-07-20,150,Sports,142.53,3,28.726017662070984
1542.0,2024-09-11,74,Fashion,437.76,7,46.91066863429896
1543.0,2023-08-15,59,Sports,243.61,2,53.08875093202769
1544.0,2023-07-20,85,Fashion,413.32,4,84.53719108651437
1545.0,2024-09-17,50,Sports,17.78,3,2.4810332816559764
1546.0,2024-04-15,159,Home & Kitchen,400.52,5,31.396521706948853
1547.0,2023-04-09,186,,72.93,7,15.890958288645722
1548.0,2023-02-14,171,Fashion,490.0,5,88.23769336071467
1549.0,2023-06-17,128,Electronics,314.71,4,76.49958026578075
1550.0,2024-02-28,36,,46.16,9,8.310686802832402
1551.0,2024-07-23,76,Sports,442.31,5,116.34759985147338
1552.0,2023-09-17,78,Electronics,369.03,3,69.3690451782371
1553.0,2024-03-13,184,Fashion,358.05,7,68.11346017706127
1554.0,2023-01-10,116,Home & Kitchen,255.84,4,68.86276442602775
1555.0,2024-12-09,178,Beauty,384.42,10,57.997720857342415
1556.0,2023-05-14,174,Electronics,270.1,4,22.554378301129518
1557.0,2024-04-25,103,Electronics,147.28,1,8.423778141857142
1558.0,2024-12-28,24,Home & Kitchen,490.33,9,117.0831126436114
1559.0,2024-01-10,16,Fashion,330.0,5,67.67553798666083
1560.0,2024-09-20,99,Fashion,401.76,5,90.80577190788603
1561.0,2023-10-26,186,,66.09,8,6.823200358530978
1562.0,2024-12-19,77,Electronics,70.83,10,5.956297903952725
1563.0,2023-05-30,29,Fashion,259.08,4,13.896057995308713
1564.0,2023-12-24,24,Fashion,342.98,8,47.21013022987166
1565.0,2024-06-07,28,Sports,349.57,5,69.03288144844353
1566.0,2024-04-06,160,,317.3,3,46.97975887753627
1567.0,2023-06-11,48,,485.52,1,77.37670603524022
1568.0,2023-09-11,87,Home & Kitchen,101.52,2,28.023547666251336
1569.0,2023-10-20,152,Beauty,20.98,5,2.8755999245372106
1570.0,2024-12-08,11,Home & Kitchen,487.2,3,86.96391977966496
1571.0,2023-07-04,88,Beauty,136.68,7,33.61142344536486
1572.0,2023-07-03,93,,126.68,5,18.892509916114626
1573.0,2023-10-12,37,Home & Kitchen,308.7,10,63.44454109008614
1574.0,2024-11-18,100,Electronics,71.98,4,19.11723493889768
1575.0,2023-09-13,81,Electronics,155.06,5,44.561166976088494
1576.0,2024-01-07,136,,460.33,3,39.94208386901601
1577.0,2024-02-01,11,,95.96,2,27.026837127624248
1578.0,2024-10-10,70,Sports,30.3,6,5.242780920077502
1579.0,2023-10-18,180,Beauty,60.66,6,6.949276148553703
1580.0,2023-05-03,105,Fashion,244.32,9,40.260011991033004
1581.0,2023-01-12,29,Electronics,322.53,2,95.14897662670622
1582.0,2024-05-05,162,Sports,457.99,9,79.3030402169486
1583.0,2024-10-08,18,Beauty,391.16,3,51.70661997001544
1584.0,2023-09-13,32,Fashion,244.87,1,51.01871679913416
1585.0,2024-05-30,9,,98.29,8,10.81547821742715
1586.0,2024-07-09,200,Sports,295.4,6,20.37250678082483
1587.0,2024-03-22,59,Sports,200.01,4,16.444808294837237
1588.0,2024-10-23,147,Sports,469.11,5,38.47239587837016
1589.0,2024-03-24,181,Beauty,246.97,2,21.727352054182834
1590.0,2023-01-03,72,,284.72,3,24.117718149185016
1591.0,2024-03-07,7,Home & Kitchen,81.81,6,17.197990718087745
1592.0,2024-11-23,81,Electronics,66.86,7,6.383125610731706
1593.0,2024-09-03,65,,286.27,3,39.05204329928058
1594.0,2023-07-14,56,Home & Kitchen,136.48,9,37.42242054599312
1595.0,2023-07-01,116,Electronics,426.64,7,71.88474855043796
1596.0,2024-06-17,154,Beauty,108.88,8,23.614921642542356
1597.0,2024-09-12,74,Fashion,197.79,6,18.41028683124259
1598.0,2024-07-21,148,Fashion,132.72,3,13.016149644071696
1599.0,2024-03-18,104,Electronics,24.6,4,1.4813419900388451
1600.0,2024-09-17,146,Sports,487.24,1,44.939980032820365
1601.0,2024-12-20,103,Sports,85.82,9,10.268155723930672
1602.0,2023-10-15,75,Sports,166.25,1,15.66949825275229
1603.0,2024-02-17,168,Beauty,462.61,10,33.38916978533788
1604.0,2023-10-20,143,Sports,228.64,4,18.327546392110342
1605.0,2023-06-03,187,Home & Kitchen,368.07,7,60.803210287451336
1606.0,2023-10-09,134,Home & Kitchen,41.02,8,4.166952282251403
1607.0,2023-12-21,44,Home & Kitchen,146.35,6,20.64522354109646
1608.0,2023-04-24,92,Beauty,356.75,6,62.736027844367555
1609.0,2023-01-31,53,Beauty,364.22,3,81.07490112084686
1610.0,2024-07-09,98,Fashion,294.33,9,17.609185529857662
1611.0,2023-07-01,55,Home & Kitchen,381.02,9,95.19883754808085
1612.0,2024-10-02,99,Home & Kitchen,240.71,5,49.82097568858911
1613.0,2024-12-25,112,Beauty,214.68,5,15.122007244695956
1614.0,2023-01-23,199,Fashion,480.26,4,128.8992175033802
1615.0,2023-12-02,33,Sports,387.19,6,108.49764619047818
1616.0,2024-12-04,51,Fashion,104.35,4,6.810871277713758
1617.0,2023-09-07,96,Home & Kitchen,282.64,2,33.696174618081415
1618.0,2024-10-28,15,Sports,89.74,9,22.57412571215733
1619.0,2024-05-23,185,Fashion,30.56,5,7.24470403453115
1620.0,2024-08-06,84,Sports,400.99,7,38.54727088792844
1621.0,2023-01-25,164,,459.47,9,47.020933398379576
1622.0,2023-02-20,16,Sports,294.54,3,42.00671328904341
1623.0,2024-05-29,70,,470.61,2,80.53584051518664
1624.0,2024-04-25,200,,223.84,6,45.78953701483536
1625.0,2024-06-26,29,Sports,181.14,10,25.763254167917143
1626.0,2024-07-14,87,Electronics,216.74,7,35.89944359367462
1627.0,2023-09-14,11,Home & Kitchen,389.69,1,92.30498747033589
1628.0,2023-01-14,162,Sports,202.02,3,11.953685161989648
1629.0,2024-11-06,178,Home & Kitchen,483.85,5,54.72790388021362
1630.0,2023-03-22,122,Home & Kitchen,47.46,1,10.836892836520214
1631.0,2023-05-19,106,Sports,205.45,10,56.25256120070877
1632.0,2024-09-11,78,Home & Kitchen,467.19,10,83.12214604550452
1633.0,2024-11-01,70,Home & Kitchen,412.09,7,75.42416153574598
1634.0,2024-01-09,68,Sports,78.68,3,6.042073463053396
1635.0,2024-10-02,57,Beauty,285.13,1,46.1491720380929
1636.0,2023-05-15,179,Sports,216.06,3,39.57232164756808
1637.0,2024-01-12,53,Home & Kitchen,111.71,5,12.357094990258913
1638.0,2024-10-18,110,Beauty,259.12,8,30.3975765009009
1639.0,2023-03-19,76,Beauty,16.82,4,2.427479905854938
1640.0,2024-04-16,69,Sports,209.4,2,11.520727203663975
1641.0,2024-11-18,94,Fashion,405.22,2,52.88922986940388
1642.0,2023-05-31,147,Home & Kitchen,406.15,2,41.77740201041165
1643.0,2024-08-21,44,,-50.0,1,48.40711326598679
1644.0,2023-05-05,15,Electronics,214.69,7,17.16243302006876
1645.0,2024-03-23,127,Electronics,158.13,5,43.111269725849894
1646.0,2024-03-26,119,Electronics,400.99,4,79.5556594876595
1647.0,2023-04-16,22,Fashion,33.11,7,7.276769446718512
1648.0,2023-01-14,76,Sports,460.24,8,113.81404271416035
1649.0,2023-09-20,91,,469.18,7,81.92377772338376
1650.0,2023-02-17,103,Fashion,274.67,1,19.702098882243167
1651.0,2023-08-13,78,Fashion,427.35,3,78.7506201615391
1652.0,2024-11-02,91,Electronics,298.59,3,58.73572235746357
1653.0,2023-11-04,112,,195.09,1,46.11144675465523
1654.0,2023-12-13,164,,438.83,6,69.29778966799256
1655.0,2023-01-11,71,Home & Kitchen,41.37,4,3.387999281663118
1656.0,2023-01-16,170,Sports,481.82,10,58.27322673298536
1657.0,2024-08-28,163,Fashion,486.45,6,68.477845770779
1658.0,2023-01-10,91,Fashion,167.2,2,35.359340687660925
1659.0,2024-09-19,10,Sports,192.57,10,37.10719453252309
1660.0,2024-05-17,150,Home & Kitchen,14.5,7,2.0158506313796924
1661.0,2023-03-17,59,Home & Kitchen,125.23,4,37.14682615158622
1662.0,2023-04-06,74,Sports,283.37,10,57.083102640290285
1663.0,2023-10-25,99,Electronics,427.47,5,46.72533416584639
1664.0,2023-10-15,134,Sports,-50.0,8,35.02336485996096
1665.0,2024-04-14,74,Beauty,280.45,10,24.739836396061477
1666.0,2024-01-02,93,,391.67,1,43.66706586909008
1667.0,2023-09-08,114,Fashion,336.58,9,30.34953415292531
1668.0,2024-12-17,139,Beauty,113.97,7,11.014260932781829
1669.0,2024-10-24,8,Beauty,488.19,10,59.20465260116231
1670.0,2023-12-07,138,Beauty,223.41,9,20.853848731200294
1671.0,2024-02-08,192,Home & Kitchen,97.48,7,26.72817339814598
1672.0,2023-10-01,179,Beauty,127.15,8,8.907930190219453
1673.0,2023-06-15,1,Sports,205.03,7,37.13664255089733
1674.0,2023-06-03,88,Beauty,131.63,9,20.08663358416229
1675.0,2024-10-12,135,Sports,277.21,2,81.94179409830869
1676.0,2023-12-04,4,Sports,153.28,6,11.957330731079766
1677.0,2023-04-06,9,Fashion,493.54,8,73.76641308825884
1678.0,2024-04-10,165,Electronics,252.22,1,73.74095817017839
1679.0,2024-07-11,140,Sports,122.86,6,32.7270513718336
1680.0,2023-02-19,66,Electronics,71.31,5,18.13185234484829
1681.0,2023-10-22,128,Fashion,389.29,3,44.56424788508116
1682.0,2023-07-19,38,Electronics,331.24,6,30.71320111177135
1683.0,2024-08-31,90,Electronics,247.71,2,53.7929030018702
1684.0,2023-09-20,5,Fashion,268.96,9,75.93924150893886
1685.0,2023-12-15,172,Beauty,157.81,3,29.85618803663207
1686.0,2023-04-17,7,Sports,487.99,5,94.1348190836041
1687.0,2024-04-28,28,,70.05,8,8.405633877725727
1688.0,2024-07-12,5,Electronics,406.48,9,98.51987187096462
1689.0,2023-05-03,148,Electronics,147.13,7,14.236436681317103
1690.0,2023-02-22,38,,473.8,4,62.02980555208267
1691.0,2023-07-28,91,Fashion,341.85,6,53.45136163525553
1692.0,2024-12-17,43,Beauty,329.01,9,58.20272267274313
1693.0,2023-05-19,68,Electronics,431.94,2,47.773614954842444
1694.0,2023-02-15,197,Electronics,326.26,9,25.679665609853135
1695.0,2024-09-17,104,,117.34,5,23.77953894502529
1696.0,2023-05-31,54,Home & Kitchen,232.9,7,28.450513962413893
1697.0,2023-06-19,110,Electronics,85.58,8,16.71459174733679
1698.0,2023-09-26,16,,436.63,6,38.681348092543736
1699.0,2023-02-06,116,Home & Kitchen,276.73,3,47.12297509657092
1700.0,2024-03-21,70,Sports,401.75,1,73.5794511318999
1701.0,2023-06-05,64,Beauty,415.75,3,26.173908858481
1702.0,2024-12-14,108,Beauty,314.07,6,42.132826413091166
1703.0,2024-12-04,5,Beauty,67.18,1,5.616494499190074
1704.0,2024-07-14,92,Beauty,133.49,2,8.789481202102442
1705.0,2024-01-30,55,Home & Kitchen,466.19,6,138.68689018446713
1706.0,2023-09-21,100,,375.61,1,49.050331927738924
1707.0,2024-09-02,74,,336.83,7,85.03900239930417
1708.0,2023-09-07,87,Beauty,202.77,3,23.0468713916121
1709.0,2024-02-14,100,Home & Kitchen,197.32,6,43.48452928730643
1710.0,2024-10-28,23,Electronics,139.78,1,33.555162563845094
1711.0,2023-07-16,146,Electronics,383.89,8,76.35943903298633
1712.0,2024-10-15,35,Fashion,232.22,8,38.98835562627944
1713.0,2024-03-08,187,Home & Kitchen,234.11,1,35.80951910275426
1714.0,2024-09-15,114,Electronics,41.67,5,5.717835166711654
1715.0,2023-12-17,128,Home & Kitchen,434.86,8,122.7967609169024
1716.0,2024-01-23,154,Home & Kitchen,-50.0,10,86.7446590049737
1717.0,2024-12-25,54,,455.9,6,132.78394214321577
1718.0,2023-08-13,136,Home & Kitchen,377.1,1,30.573120744099732
1719.0,2023-10-19,20,Home & Kitchen,134.86,8,31.384196926490873
1720.0,2024-12-04,187,,13.27,4,3.776444465503793
1721.0,2024-07-06,138,Home & Kitchen,489.82,5,46.68389511731591
1722.0,2023-06-14,186,Sports,334.85,2,22.309068781941363
1723.0,2024-11-19,27,,213.8,2,50.302898704553655
1724.0,2023-04-24,198,Sports,92.01,2,17.814817785920923
1725.0,2024-11-20,24,Home & Kitchen,259.44,10,67.57301446054153
1726.0,2023-04-23,150,Home & Kitchen,297.45,5,25.26632335687245
1727.0,2023-10-30,188,Fashion,77.7,10,19.33306753287837
1728.0,2023-08-29,200,Beauty,83.09,8,8.342803505691775
1729.0,2024-05-05,16,Home & Kitchen,215.05,5,19.55105262831744
1730.0,2023-11-23,3,Fashion,350.09,5,31.881453299415327
1731.0,2023-02-22,11,Fashion,66.53,1,16.874914034248466
1732.0,2024-07-06,11,Electronics,358.84,6,77.61684266865612
1733.0,2024-12-12,123,Beauty,17.22,5,3.1127966536310585
1734.0,2024-10-08,73,Sports,277.51,1,38.7702619122783
1735.0,2024-05-31,95,Home & Kitchen,137.1,7,36.921048536369284
1736.0,2023-11-14,174,Electronics,153.54,10,22.741005448417855
1737.0,2023-11-19,136,Electronics,416.99,1,105.97795006631324
1738.0,2024-05-12,29,Beauty,433.69,7,69.29660462445452
1739.0,2023-10-04,6,Beauty,470.41,9,67.85010726144269
1740.0,2023-12-18,171,Home & Kitchen,378.92,3,62.775656096481825
1741.0,2023-04-24,118,Sports,323.32,1,40.52637356868761
,2024-07-04,20,Sports,157.16,1,37.231572547124905
1743.0,2024-02-25,191,Beauty,473.4,2,83.16695816744492
1744.0,2023-06-16,183,Fashion,215.64,2,23.30058639536492
1745.0,2024-05-04,15,Sports,170.76,1,46.94083853309133
1746.0,2024-12-20,10,Beauty,284.47,4,41.524883936009374
1747.0,2024-09-22,36,Sports,233.55,2,43.414192678293006
1748.0,2023-08-18,22,Beauty,373.95,9,103.44131147379808
1749.0,2023-02-02,175,Electronics,469.98,7,96.8438433299145
1750.0,2023-03-25,24,Home & Kitchen,232.66,5,18.432374537801998
1751.0,2024-12-27,173,Fashion,419.68,5,119.59118640952582
1752.0,2024-10-19,58,Electronics,243.74,3,50.43639021390685
1753.0,2024-10-30,159,Fashion,143.28,10,19.160319117016822
1754.0,2024-10-14,160,,70.38,9,5.969492118512298
1755.0,2023-07-28,10,Beauty,421.31,5,104.69818812286711
1756.0,2023-09-20,106,Beauty,249.1,4,51.070030875448175
1757.0,2024-11-03,177,Fashion,58.88,5,10.796547273891454
1758.0,2024-05-26,96,Home & Kitchen,278.01,4,76.02826925349918
1759.0,2023-09-07,109,Beauty,126.53,7,31.27180128405997
1760.0,2023-12-03,154,Beauty,379.56,2,33.37042933784076
1761.0,2023-06-10,138,Beauty,70.11,8,8.969208543286472
1762.0,2023-02-07,193,Beauty,161.45,8,18.102142905761372
1763.0,2024-07-31,29,Electronics,442.47,4,104.4169790186581
1764.0,2024-04-14,144,Sports,255.33,5,14.906959140271638
1765.0,2023-10-26,71,Electronics,296.57,2,57.08154596057159
1766.0,2024-06-10,85,Beauty,338.04,2,81.33738353194576
1767.0,2023-09-27,35,Home & Kitchen,310.55,5,83.59739212409033
1768.0,2023-02-26,21,Sports,48.65,4,6.593069268757225
1769.0,2023-05-15,186,Electronics,408.34,6,104.25505194744242
1770.0,2024-06-22,60,Home & Kitchen,99.74,5,7.745602360978092
1771.0,2023-05-15,156,Home & Kitchen,170.39,10,44.57625149716114
1772.0,2023-01-12,186,Fashion,87.49,1,7.162995766856286
1773.0,2023-12-18,138,,140.21,10,20.936412752367275
1774.0,2023-12-03,55,Home & Kitchen,100.19,10,24.979755674363368
1775.0,2023-01-18,71,Fashion,462.92,2,40.49594386707359
1776.0,2024-03-25,88,Fashion,178.82,7,19.189683623875236
1777.0,2023-12-12,83,Home & Kitchen,479.06,5,110.45357885359557
1778.0,2024-07-14,145,,470.53,6,108.22619788525608
1779.0,2023-04-03,140,Fashion,26.89,6,5.6546149620714115
1780.0,2023-01-23,181,,47.38,9,10.5888193247128
1781.0,2023-02-22,115,Beauty,375.77,6,69.77339101918155
1782.0,2023-01-17,165,Electronics,402.34,3,45.44420834015584
1783.0,2023-02-11,193,Beauty,354.73,4,48.39368494391133
1784.0,2023-05-04,157,,456.34,10,43.53457552129065
1785.0,2023-01-05,153,,216.58,9,60.017055643409314
1786.0,2024-01-09,26,Electronics,310.74,3,60.857791576406065
1787.0,2024-11-16,1,Sports,101.34,3,15.222570643706815
1788.0,2024-09-08,188,Fashion,138.71,10,22.956706255869413
1789.0,2023-07-27,143,Fashion,465.05,10,133.3860292716187
1790.0,2024-05-30,179,Beauty,238.9,3,21.10391255110789
1791.0,2023-07-21,28,Fashion,259.27,8,50.961452136748754
1792.0,2023-07-16,192,Sports,308.07,9,54.365781325984365
1793.0,2023-12-08,115,Beauty,418.12,10,84.82131122998375
1794.0,2024-08-27,34,Home & Kitchen,322.87,4,17.605308762558696
1795.0,2023-07-22,9,Sports,445.28,9,119.34883354366293
1796.0,2023-05-30,25,Sports,293.81,7,83.15691814412754
1797.0,2023-04-29,125,,429.15,7,82.08922643432726
1798.0,2024-08-04,130,Fashion,346.84,2,77.74859293836532
1799.0,2023-01-19,14,,291.74,10,81.86949236616606
1800.0,2024-07-27,70,Sports,215.73,10,48.92964764510737
1801.0,2023-05-09,193,Beauty,226.71,5,19.981031604773047
1802.0,2023-08-08,90,,130.06,6,25.24101603082393
1803.0,2023-06-05,155,Home & Kitchen,380.99,1,76.83759138035107
1804.0,2023-04-12,127,,45.31,10,7.069840179177778
1805.0,2023-09-16,160,Beauty,476.07,10,111.45325181346546
1806.0,2024-03-06,49,Fashion,61.03,7,17.307604727838243
1807.0,2024-04-25,186,,488.1,9,137.34749778744938
1808.0,2024-05-07,108,,59.5,2,9.681235649636465
1809.0,2024-11-10,197,Sports,311.01,8,24.355041159233323
1810.0,2024-12-19,184,Fashion,275.99,1,81.75108062540369
1811.0,2023-03-25,173,Home & Kitchen,272.38,9,70.74376519653588
1812.0,2024-10-01,14,Beauty,422.46,5,34.289249075283024
1813.0,2023-10-24,189,Home & Kitchen,477.77,2,133.87615656452547
1814.0,2023-09-10,114,Home & Kitchen,68.89,2,18.426290095615002
1815.0,2024-01-08,167,,392.39,3,70.51621630892487
1816.0,2024-03-20,92,,352.97,1,69.82412263872192
1817.0,2023-02-21,142,Electronics,312.91,10,46.85848401700061
1818.0,2024-10-02,101,,105.28,7,6.705326333795865
1819.0,2024-12-22,54,Home & Kitchen,38.8,5,5.191413243965239
1820.0,2023-12-18,60,Sports,387.57,7,97.16897776828282
1821.0,2023-06-05,172,Electronics,411.1,7,21.03105616429806
1822.0,2023-06-02,171,Home & Kitchen,146.8,3,19.57941960106499
1823.0,2024-10-03,112,,121.6,5,18.18432828516468
1824.0,2023-09-02,116,Electronics,123.22,5,22.715471548502716
1825.0,2024-03-08,167,Fashion,498.56,6,139.57880402968647
1826.0,2024-01-18,90,Electronics,146.45,2,20.003092718723753
1827.0,2024-06-14,125,,326.04,9,44.582155486561525
1828.0,2024-08-17,199,Electronics,362.74,4,85.01730068483253
1829.0,2024-10-05,37,Fashion,301.39,3,49.14299130119475
1830.0,2024-09-30,181,Electronics,193.48,1,20.538135285606927
1831.0,2024-01-18,61,Electronics,273.1,8,44.54530796395965
1832.0,2023-01-01,40,Fashion,36.06,10,3.072826038723896
1833.0,2023-02-15,102,Home & Kitchen,309.42,10,29.115415341188907
1834.0,2023-09-11,13,Sports,56.02,6,9.780640657216413
1835.0,2023-12-17,40,Home & Kitchen,121.86,6,18.855563819156053
1836.0,2023-12-24,184,Home & Kitchen,32.25,4,8.988445077361556
1837.0,2024-07-19,87,,12.9,10,1.8137203246511417
1838.0,2024-12-02,199,Sports,462.52,2,90.25943094265017
1839.0,2023-01-26,87,Home & Kitchen,119.84,5,24.93463806606913
1840.0,2024-03-27,69,Electronics,279.66,8,14.898498932373348
1841.0,2024-04-20,184,,472.17,4,101.93411023628256
1842.0,2024-12-11,140,Sports,58.28,6,5.507984037292278
1843.0,2024-12-08,38,Fashion,276.8,4,80.34606596888631
1844.0,2023-05-28,69,Fashion,171.16,10,14.919278120555704
1845.0,2023-01-19,103,Fashion,468.06,9,71.92024183791769
1846.0,2024-09-20,121,Home & Kitchen,480.37,1,34.26835501373454
1847.0,2023-03-26,129,Electronics,441.5,2,132.10499554749646
1848.0,2023-10-27,138,Fashion,254.1,2,44.60693803129219
